Pixels, Value
66,8, 1,22901409306893
66,9, 1,22901409306893
67, 1,22901409306893
67,1, 1,22901409306893
67,2, 1,22901409306893
67,3, 1,22901409306893
67,4, 1,22901409306893
67,5, 1,22901409306893
67,6, 0,302501444215041
67,7, 0,302501444215041
67,8, 0,302501444215041
67,9, 0,302501444215041
68, 0,302501444215041
68,1, 0,302501444215041
68,2, 0,302501444215041
68,3, 0,302501444215041
68,4, 0,302501444215041
68,5, 0,302501444215041
68,6, 0,120739519265982
68,7, 0,120739519265982
68,8, 0,120739519265982
68,9, 0,120739519265982
69, 0,120739519265982
69,1, 0,120739519265982
69,2, 0,120739519265982
69,3, 0,120739519265982
69,4, 0,120739519265982
69,5, 0,120739519265982
69,6, 0,108420825070601
69,7, 0,108420825070601
69,8, 0,108420825070601
69,9, 0,108420825070601
70, 0,108420825070601
70,1, 0,108420825070601
70,2, 0,108420825070601
70,3, 0,108420825070601
70,4, 0,108420825070601
70,5, 0,108420825070601
70,6, 0,0930836428935711
70,7, 0,0930836428935711
70,8, 0,0930836428935711
70,9, 0,0930836428935711
71, 0,0930836428935711
71,1, 0,0930836428935711
71,2, 0,0930836428935711
71,3, 0,0930836428935711
71,4, 0,0930836428935711
71,5, 0,0930836428935711
71,6, 0,0799491411355826
71,7, 0,0507432303942167
71,8, 0,0507432303942167
71,9, 0,0507432303942167
72, 0,0507432303942167
72,1, 0,0507432303942167
72,2, 0,0507432303942167
72,3, 0,0507432303942167
72,4, 0,0507432303942167
72,5, 0,0507432303942167
72,6, 0,057922336945167
72,7, 0,057922336945167
72,8, 0,057922336945167
72,9, 0,057922336945167
73, 0,057922336945167
73,1, 0,057922336945167
73,2, 0,057922336945167
73,3, 0,057922336945167
73,4, 0,057922336945167
73,5, 0,057922336945167
73,6, 0,0637145706396837
73,7, 0,0637145706396837
73,8, 0,0637145706396837
73,9, 0,0637145706396837
74, 0,0637145706396837
74,1, 0,0637145706396837
74,2, 0,0637145706396837
74,3, 0,0637145706396837
74,4, 0,0637145706396837
74,5, 0,0637145706396837
74,6, 0,0640408936647268
74,7, 0,0640408936647268
74,8, 0,0640408936647268
74,9, 0,0640408936647268
75, 0,0640408936647268
75,1, 0,0640408936647268
75,2, 0,0640408936647268
75,3, 0,0640408936647268
75,4, 0,0640408936647268
75,5, 0,0640408936647268
75,6, 0,0681199314777668
75,7, 0,0681199314777668
75,8, 0,0681199314777668
75,9, 0,0681199314777668
76, 0,0681199314777668
76,1, 0,0681199314777668
76,2, 0,0681199314777668
76,3, 0,0681199314777668
76,4, 0,0681199314777668
76,5, 0,0681199314777668
76,6, 0,079785979623061
76,7, 0,079785979623061
76,8, 0,079785979623061
76,9, 0,079785979623061
77, 0,079785979623061
77,1, 0,079785979623061
77,2, 0,079785979623061
77,3, 0,079785979623061
77,4, 0,079785979623061
77,5, 0,079785979623061
77,6, 0,0759516840788034
77,7, 0,0759516840788034
77,8, 0,0759516840788034
77,9, 0,0759516840788034
78, 0,0759516840788034
78,1, 0,0759516840788034
78,2, 0,0759516840788034
78,3, 0,0759516840788034
78,4, 0,0759516840788034
78,5, 0,0759516840788034
78,6, 0,0686909967715924
78,7, 0,0686909967715924
78,8, 0,0686909967715924
78,9, 0,0686909967715924
79, 0,0686909967715924
79,1, 0,0686909967715924
79,2, 0,0686909967715924
79,3, 0,0686909967715924
79,4, 0,0686909967715924
79,5, 0,0686909967715924
79,6, 0,0762780071038466
79,7, 0,0762780071038466
79,8, 0,0762780071038466
79,9, 0,0762780071038466
80, 0,0762780071038466
80,1, 0,0762780071038466
80,2, 0,0762780071038466
80,3, 0,0762780071038466
80,4, 0,0762780071038466
80,5, 0,0762780071038466
80,6, 0,0762780071038466
80,7, 0,0778280414728018
80,8, 0,0778280414728018
80,9, 0,0778280414728018
81, 0,0778280414728018
81,1, 0,0778280414728018
81,2, 0,0778280414728018
81,3, 0,0778280414728018
81,4, 0,0778280414728018
81,5, 0,0778280414728018
81,6, 0,0778280414728018
81,7, 0,0823149830671457
81,8, 0,0823149830671457
81,9, 0,0823149830671457
82, 0,0823149830671457
82,1, 0,0823149830671457
82,2, 0,0823149830671457
82,3, 0,0823149830671457
82,4, 0,0823149830671457
82,5, 0,0823149830671457
82,6, 0,0823149830671457
82,7, 0,0871282476865328
82,8, 0,0871282476865328
82,9, 0,0871282476865328
83, 0,0871282476865328
83,1, 0,0871282476865328
83,2, 0,0871282476865328
83,3, 0,0871282476865328
83,4, 0,0871282476865328
83,5, 0,0871282476865328
83,6, 0,0871282476865328
83,7, 0,0922678353309631
83,8, 0,0922678353309631
83,9, 0,0922678353309631
84, 0,0922678353309631
84,1, 0,0922678353309631
84,2, 0,0922678353309631
84,3, 0,0922678353309631
84,4, 0,0922678353309631
84,5, 0,0922678353309631
84,6, 0,0922678353309631
84,7, 0,141705773625007
84,8, 0,141705773625007
84,9, 0,141705773625007
85, 0,141705773625007
85,1, 0,141705773625007
85,2, 0,141705773625007
85,3, 0,141705773625007
85,4, 0,141705773625007
85,5, 0,141705773625007
85,6, 0,141705773625007
85,7, 0,413696014998509
85,8, 0,413696014998509
85,9, 0,413696014998509
86, 0,413696014998509
86,1, 0,413696014998509
86,2, 0,413696014998509
86,3, 0,413696014998509
86,4, 0,413696014998509
86,5, 0,413696014998509
86,6, 0,413696014998509
86,7, 1,46608777076281
86,8, 1,46608777076281
86,9, 1,46608777076281
87, 1,46608777076281
87,1, 1,46608777076281
87,2, 1,46608777076281
87,3, 1,46608777076281
87,4, 1,46608777076281
87,5, 1,46608777076281
87,6, 1,46608777076281
87,7, 2,71174433810894
87,8, 2,71174433810894
87,9, 2,71174433810894
88, 2,71174433810894
88,1, 2,71174433810894
88,2, 2,71174433810894
88,3, 2,71174433810894
88,4, 2,71174433810894
88,5, 2,71174433810894
88,6, 2,71174433810894
88,7, 1,55411340676821
88,8, 1,55411340676821
88,9, 1,55411340676821
89, 1,55411340676821
89,1, 1,55411340676821
89,2, 1,55411340676821
89,3, 1,55411340676821
89,4, 1,55411340676821
89,5, 1,55411340676821
89,6, 1,55411340676821
89,7, 0,804957322025299
89,8, 0,804957322025299
89,9, 0,804957322025299
90, 0,804957322025299
90,1, 0,804957322025299
90,2, 0,804957322025299
90,3, 0,804957322025299
90,4, 0,804957322025299
90,5, 0,804957322025299
90,6, 0,804957322025299
90,7, 1,4565428222803
90,8, 1,4565428222803
90,9, 1,4565428222803
91, 1,4565428222803
91,1, 1,4565428222803
91,2, 1,4565428222803
91,3, 1,4565428222803
91,4, 1,4565428222803
91,5, 1,4565428222803
91,6, 1,4565428222803
91,7, 2,21622282458085
91,8, 2,21622282458085
91,9, 2,21622282458085
92, 2,21622282458085
92,1, 2,21622282458085
92,2, 2,49743169141183
92,3, 2,49743169141183
92,4, 2,49743169141183
92,5, 2,49743169141183
92,6, 2,49743169141183
92,7, 1,94578261757631
92,8, 1,94578261757631
92,9, 1,94578261757631
93, 1,94578261757631
93,1, 1,94578261757631
93,2, 1,94578261757631
93,3, 1,94578261757631
93,4, 1,94578261757631
93,5, 1,94578261757631
93,6, 1,94578261757631
93,7, 0,868671892664983
93,8, 0,868671892664983
93,9, 0,868671892664983
94, 0,868671892664983
94,1, 0,868671892664983
94,2, 0,868671892664983
94,3, 0,868671892664983
94,4, 0,868671892664983
94,5, 0,868671892664983
94,6, 0,868671892664983
94,7, 1,7160512079459
94,8, 1,7160512079459
94,9, 1,7160512079459
95, 1,7160512079459
95,1, 1,7160512079459
95,2, 1,7160512079459
95,3, 1,7160512079459
95,4, 1,7160512079459
95,5, 1,7160512079459
95,6, 1,7160512079459
95,7, 2,78386172664349
95,8, 2,78386172664349
95,9, 2,78386172664349
96, 2,78386172664349
96,1, 2,78386172664349
96,2, 2,78386172664349
96,3, 2,78386172664349
96,4, 2,78386172664349
96,5, 2,78386172664349
96,6, 2,78386172664349
96,7, 1,36223546804281
96,8, 1,36223546804281
96,9, 1,36223546804281
97, 1,36223546804281
97,1, 1,36223546804281
97,2, 1,36223546804281
97,3, 1,36223546804281
97,4, 1,36223546804281
97,5, 1,36223546804281
97,6, 1,36223546804281
97,7, 0,430175327763191
97,8, 0,430175327763191
97,9, 0,430175327763191
98, 0,430175327763191
98,1, 0,430175327763191
98,2, 0,430175327763191
98,3, 0,430175327763191
98,4, 0,430175327763191
98,5, 0,430175327763191
98,6, 0,430175327763191
98,7, 0,129468660185887
98,8, 0,129468660185887
98,9, 0,129468660185887
99, 0,129468660185887
99,1, 0,129468660185887
99,2, 0,129468660185887
99,3, 0,129468660185887
99,4, 0,129468660185887
99,5, 0,129468660185887
99,6, 0,129468660185887
99,7, 0,0779912029853234
99,8, 0,0779912029853234
99,9, 0,0779912029853234
100, 0,0779912029853234
100,1, 0,0779912029853234
100,2, 0,0779912029853234
100,3, 0,0779912029853234
100,4, 0,0779912029853234
100,5, 0,0779912029853234
100,6, 0,0779912029853234
100,7, 0,0624908592957717
100,8, 0,0624908592957717
100,9, 0,0624908592957717
101, 0,0624908592957717
101,1, 0,0624908592957717
101,2, 0,0624908592957717
101,3, 0,0624908592957717
101,4, 0,0624908592957717
101,5, 0,0624908592957717
101,6, 0,0624908592957717
101,7, 0,0806833679419297
101,8, 0,0806833679419297
101,9, 0,0806833679419297
102, 0,0806833679419297
102,1, 0,0806833679419297
102,2, 0,0806833679419297
102,3, 0,0806833679419297
102,4, 0,0806833679419297
102,5, 0,0806833679419297
102,6, 0,0806833679419297
102,7, 0,0956126463376559
102,8, 0,0956126463376559
102,9, 0,0956126463376559
103, 0,0956126463376559
103,1, 0,0956126463376559
103,2, 0,0956126463376559
103,3, 0,0956126463376559
103,4, 0,0956126463376559
103,5, 0,0956126463376559
103,6, 0,0956126463376559
103,7, 0,0806833679419297
103,8, 0,0806833679419297
103,9, 0,0806833679419297
104, 0,0806833679419297
104,1, 0,0806833679419297
104,2, 0,0806833679419297
104,3, 0,0806833679419297
104,4, 0,0806833679419297
104,5, 0,0806833679419297
104,6, 0,0806833679419297
104,7, 0,075706941810021
104,8, 0,075706941810021
104,9, 0,075706941810021
105, 0,075706941810021
105,1, 0,075706941810021
105,2, 0,075706941810021
105,3, 0,075706941810021
105,4, 0,075706941810021
105,5, 0,075706941810021
105,6, 0,075706941810021
105,7, 0,0729331960971539
105,8, 0,0729331960971539
105,9, 0,0729331960971539
106, 0,0729331960971539
106,1, 0,0729331960971539
